image_id,image_path,writer_id,pen_id
9193,images/09193.png,W51,7
9195,images/09195.png,W44,6
9198,images/09198.png,W29,1
9199,images/09199.png,-1,5
9200,images/09200.png,W32,3
9206,images/09206.png,W38,8
9207,images/09207.png,W51,6
9209,images/09209.png,W29,6
9210,images/09210.png,-1,3
9211,images/09211.png,-1,7
9212,images/09212.png,W33,3
9215,images/09215.png,W51,5
9217,images/09217.png,W15,4
9221,images/09221.png,W34,1
9223,images/09223.png,-1,7
9229,images/09229.png,W28,5
9231,images/09231.png,W37,4
9233,images/09233.png,W45,4
9235,images/09235.png,W13,1
9238,images/09238.png,W45,8
9239,images/09239.png,-1,1
9242,images/09242.png,W44,6
9244,images/09244.png,W13,1
9246,images/09246.png,W15,6
9247,images/09247.png,-1,7
9248,images/09248.png,W20,3
9252,images/09252.png,W10,2
9253,images/09253.png,-1,6
9256,images/09256.png,W36,1
9257,images/09257.png,W24,3
9258,images/09258.png,-1,7
9263,images/09263.png,W06,8
9264,images/09264.png,W35,7
9267,images/09267.png,W36,8
9277,images/09277.png,-1,3
9278,images/09278.png,W51,2
9279,images/09279.png,W04,2
9280,images/09280.png,W29,8
9281,images/09281.png,W13,6
9285,images/09285.png,W37,1
9286,images/09286.png,-1,8
9287,images/09287.png,W16,6
9288,images/09288.png,W41,6
9289,images/09289.png,W27,5
9291,images/09291.png,-1,5
9298,images/09298.png,W43,4
9299,images/09299.png,W33,4
9300,images/09300.png,W07,2
9302,images/09302.png,-1,2
9303,images/09303.png,W20,8
9305,images/09305.png,W29,6
9311,images/09311.png,-1,4
9314,images/09314.png,W48,1
9315,images/09315.png,-1,3
9318,images/09318.png,W32,6
9319,images/09319.png,-1,6
9324,images/09324.png,W48,1
9325,images/09325.png,W03,1
9329,images/09329.png,-1,4
9333,images/09333.png,W03,5
9335,images/09335.png,-1,2
9337,images/09337.png,-1,8
9340,images/09340.png,W41,8
9342,images/09342.png,-1,2
9344,images/09344.png,W29,6
9351,images/09351.png,-1,7
9355,images/09355.png,-1,5
9356,images/09356.png,W03,5
9359,images/09359.png,-1,5
9361,images/09361.png,-1,8
9363,images/09363.png,W43,4
9364,images/09364.png,-1,1
9365,images/09365.png,W17,7
9366,images/09366.png,W10,3
9368,images/09368.png,-1,3
9369,images/09369.png,W14,6
9370,images/09370.png,W12,1
9375,images/09375.png,W35,7
9376,images/09376.png,W20,1
9377,images/09377.png,-1,8
9380,images/09380.png,W40,6
9382,images/09382.png,W20,8
9385,images/09385.png,W29,6
9386,images/09386.png,W15,4
9390,images/09390.png,W46,2
9393,images/09393.png,-1,1
9398,images/09398.png,W29,8
9399,images/09399.png,W17,1
9400,images/09400.png,W36,8
9403,images/09403.png,W40,6
9413,images/09413.png,W24,3
9416,images/09416.png,-1,5
9417,images/09417.png,W44,8
9419,images/09419.png,W46,4
9421,images/09421.png,-1,7
9425,images/09425.png,-1,4
9428,images/09428.png,W44,1
9430,images/09430.png,W27,6
9431,images/09431.png,W19,6
9432,images/09432.png,-1,1
9433,images/09433.png,W35,5
9435,images/09435.png,-1,4
9437,images/09437.png,-1,8
9438,images/09438.png,W51,6
9439,images/09439.png,W50,2
9440,images/09440.png,-1,1
9441,images/09441.png,W38,7
9442,images/09442.png,W24,1
9443,images/09443.png,-1,6
9444,images/09444.png,W17,6
9446,images/09446.png,W04,2
9449,images/09449.png,-1,2
9451,images/09451.png,-1,2
9455,images/09455.png,W34,3
9465,images/09465.png,W05,4
9469,images/09469.png,-1,6
9471,images/09471.png,W35,6
9472,images/09472.png,W28,1
9473,images/09473.png,W45,2
9474,images/09474.png,-1,5
9478,images/09478.png,W51,6
9479,images/09479.png,W45,4
9480,images/09480.png,-1,4
9482,images/09482.png,-1,7
9486,images/09486.png,W06,8
9496,images/09496.png,W08,1
9499,images/09499.png,-1,3
9501,images/09501.png,W01,7
9507,images/09507.png,-1,8
9508,images/09508.png,W19,6
9511,images/09511.png,-1,2
9513,images/09513.png,W17,6
9514,images/09514.png,-1,4
9516,images/09516.png,-1,2
9517,images/09517.png,W43,4
9519,images/09519.png,W12,8
9520,images/09520.png,-1,3
9521,images/09521.png,W49,5
9522,images/09522.png,W13,1
9527,images/09527.png,W04,5
9534,images/09534.png,W03,2
9535,images/09535.png,W07,8
9539,images/09539.png,W27,2
9540,images/09540.png,W13,1
9541,images/09541.png,-1,3
9543,images/09543.png,W41,8
9548,images/09548.png,-1,7
9551,images/09551.png,W35,8
9552,images/09552.png,W16,4
9556,images/09556.png,W51,5
9558,images/09558.png,W08,2
9564,images/09564.png,W08,4
9565,images/09565.png,W04,4
9567,images/09567.png,W32,8
9568,images/09568.png,-1,6
9573,images/09573.png,W17,3
9575,images/09575.png,W46,2
9580,images/09580.png,W11,8
9581,images/09581.png,W19,5
9582,images/09582.png,-1,6
9586,images/09586.png,-1,7
9590,images/09590.png,W14,6
9591,images/09591.png,W15,6
9593,images/09593.png,W48,8
9594,images/09594.png,-1,1
9595,images/09595.png,W15,6
9599,images/09599.png,W05,2
9603,images/09603.png,-1,5
9604,images/09604.png,-1,4
9611,images/09611.png,W08,2
9612,images/09612.png,W43,2
9614,images/09614.png,W34,1
9617,images/09617.png,W15,8
9620,images/09620.png,W40,4
9621,images/09621.png,W29,3
9623,images/09623.png,W24,5
9624,images/09624.png,W10,2
9630,images/09630.png,-1,4
9633,images/09633.png,-1,2
9635,images/09635.png,-1,6
9637,images/09637.png,W30,7
9643,images/09643.png,-1,1
9645,images/09645.png,-1,8
9648,images/09648.png,W20,6
9649,images/09649.png,-1,6
9651,images/09651.png,W07,8
9652,images/09652.png,W34,6
9653,images/09653.png,W48,8
9659,images/09659.png,-1,4
9660,images/09660.png,W40,4
9661,images/09661.png,W25,5
9667,images/09667.png,W04,4
9670,images/09670.png,W12,1
9672,images/09672.png,W46,2
9677,images/09677.png,W29,6
9678,images/09678.png,W16,6
9680,images/09680.png,W11,5
9681,images/09681.png,-1,3
9682,images/09682.png,W51,2
9683,images/09683.png,W11,8
9685,images/09685.png,-1,1
9686,images/09686.png,W30,3
9688,images/09688.png,W43,4
9689,images/09689.png,W45,2
9690,images/09690.png,-1,8
9694,images/09694.png,W17,1
9696,images/09696.png,W27,7
9698,images/09698.png,-1,5
9700,images/09700.png,-1,8
9701,images/09701.png,-1,5
9703,images/09703.png,W01,6
9705,images/09705.png,-1,2
9706,images/09706.png,W37,1
9719,images/09719.png,W06,8
9722,images/09722.png,-1,5
9723,images/09723.png,-1,1
9727,images/09727.png,W32,6
9731,images/09731.png,-1,5
9732,images/09732.png,-1,3
9734,images/09734.png,-1,5
9740,images/09740.png,-1,8
9741,images/09741.png,W05,2
9742,images/09742.png,W23,3
9743,images/09743.png,W40,7
9746,images/09746.png,W44,5
9749,images/09749.png,W05,2
9751,images/09751.png,W17,1
9753,images/09753.png,W19,7
9755,images/09755.png,W44,1
9757,images/09757.png,-1,8
9759,images/09759.png,W04,5
9762,images/09762.png,W11,5
9765,images/09765.png,-1,8
9768,images/09768.png,W13,7
9769,images/09769.png,W42,2
9781,images/09781.png,W44,6
9782,images/09782.png,W15,6
9784,images/09784.png,W43,5
9785,images/09785.png,W41,6
9787,images/09787.png,W48,1
9789,images/09789.png,-1,6
9790,images/09790.png,W46,4
9794,images/09794.png,-1,8
9795,images/09795.png,W16,8
9798,images/09798.png,W43,4
9801,images/09801.png,W16,2
9804,images/09804.png,W15,4
9810,images/09810.png,W36,5
9811,images/09811.png,-1,2
9814,images/09814.png,-1,8
9817,images/09817.png,-1,1
9818,images/09818.png,-1,5
9820,images/09820.png,W44,8
9825,images/09825.png,W34,6
9826,images/09826.png,W40,6
9828,images/09828.png,W49,5
9829,images/09829.png,-1,5
9831,images/09831.png,W10,2
9832,images/09832.png,W39,8
9834,images/09834.png,-1,7
9837,images/09837.png,-1,3
9849,images/09849.png,W05,2
9853,images/09853.png,-1,8
9854,images/09854.png,W34,3
9855,images/09855.png,-1,5
9858,images/09858.png,W03,1
9859,images/09859.png,W41,6
9860,images/09860.png,W05,2
9861,images/09861.png,W07,8
9863,images/09863.png,W15,8
9864,images/09864.png,-1,2
9868,images/09868.png,W48,8
9869,images/09869.png,W50,5
9871,images/09871.png,-1,4
9872,images/09872.png,W16,8
9873,images/09873.png,W42,8
9874,images/09874.png,W42,3
9875,images/09875.png,-1,2
9876,images/09876.png,W48,8
9879,images/09879.png,W08,8
9884,images/09884.png,W19,7
9885,images/09885.png,W34,3
9886,images/09886.png,-1,5
9888,images/09888.png,W13,8
9889,images/09889.png,-1,2
9891,images/09891.png,W04,8
9894,images/09894.png,W06,2
9898,images/09898.png,W04,4
9906,images/09906.png,W16,1
9909,images/09909.png,W13,1
9910,images/09910.png,W33,3
9911,images/09911.png,-1,8
9914,images/09914.png,W30,2
9918,images/09918.png,W13,6
9920,images/09920.png,W40,4
9921,images/09921.png,W44,5
9922,images/09922.png,W32,8
9923,images/09923.png,W03,3
9925,images/09925.png,W37,1
9927,images/09927.png,W44,8
9928,images/09928.png,-1,3
9931,images/09931.png,-1,1
9934,images/09934.png,-1,3
9938,images/09938.png,-1,2
9939,images/09939.png,W32,8
9941,images/09941.png,W12,1
9942,images/09942.png,W42,2
9943,images/09943.png,-1,6
9953,images/09953.png,W09,4
9954,images/09954.png,W15,4
9957,images/09957.png,-1,2
9958,images/09958.png,W11,8
9963,images/09963.png,-1,4
9964,images/09964.png,W27,2
9970,images/09970.png,-1,7
9974,images/09974.png,-1,6
9976,images/09976.png,W30,4
9977,images/09977.png,-1,8
9978,images/09978.png,W37,1
9980,images/09980.png,-1,3
9982,images/09982.png,W19,6
9984,images/09984.png,W45,7
9986,images/09986.png,W19,2
9988,images/09988.png,W17,3
9989,images/09989.png,W41,8
9993,images/09993.png,-1,6
9994,images/09994.png,-1,6
9995,images/09995.png,W33,1
10001,images/10001.png,-1,8
10003,images/10003.png,W45,2
10008,images/10008.png,W45,7
10010,images/10010.png,W20,3
10012,images/10012.png,W40,6
10013,images/10013.png,W12,5
10018,images/10018.png,W37,8
10019,images/10019.png,W04,4
10020,images/10020.png,W20,8
10021,images/10021.png,-1,7
10022,images/10022.png,W15,7
10025,images/10025.png,-1,3
10026,images/10026.png,W06,4
10027,images/10027.png,-1,8
10029,images/10029.png,W48,2
10030,images/10030.png,W39,4
10033,images/10033.png,W46,4
10036,images/10036.png,-1,4
10044,images/10044.png,W33,1
10049,images/10049.png,W42,2
10050,images/10050.png,-1,1
10051,images/10051.png,W28,1
10054,images/10054.png,W01,2
10055,images/10055.png,W33,3
10060,images/10060.png,W15,6
10061,images/10061.png,W25,7
10065,images/10065.png,W15,7
10070,images/10070.png,W13,1
10076,images/10076.png,W32,4
10078,images/10078.png,W28,1
10080,images/10080.png,W51,6
10088,images/10088.png,-1,3
10091,images/10091.png,-1,3
10097,images/10097.png,-1,8
10098,images/10098.png,W45,3
10101,images/10101.png,-1,1
10102,images/10102.png,-1,8
10105,images/10105.png,W08,2
10108,images/10108.png,W50,5
10111,images/10111.png,W30,2
10118,images/10118.png,W42,3
10119,images/10119.png,W04,5
10120,images/10120.png,W41,2
10123,images/10123.png,W06,2
10126,images/10126.png,-1,7
10130,images/10130.png,-1,1
10133,images/10133.png,-1,5
10134,images/10134.png,-1,7
10139,images/10139.png,W44,8
10140,images/10140.png,W07,8
10142,images/10142.png,W43,2
10146,images/10146.png,-1,8
10148,images/10148.png,W41,6
10149,images/10149.png,W12,1
10151,images/10151.png,W24,3
10158,images/10158.png,-1,6
10161,images/10161.png,W32,4
10162,images/10162.png,W33,4
10165,images/10165.png,W23,1
10167,images/10167.png,W29,6
10168,images/10168.png,W49,6
10169,images/10169.png,W23,5
10170,images/10170.png,W17,3
10173,images/10173.png,W44,6
10174,images/10174.png,-1,3
10179,images/10179.png,W10,3
10182,images/10182.png,-1,6
10183,images/10183.png,W11,8
10184,images/10184.png,W35,7
10185,images/10185.png,W03,3
10192,images/10192.png,W09,5
10194,images/10194.png,-1,4
10195,images/10195.png,W46,2
10200,images/10200.png,-1,6
10201,images/10201.png,W06,8
10202,images/10202.png,W44,8
10203,images/10203.png,-1,1
10204,images/10204.png,W10,2
10205,images/10205.png,W23,1
10210,images/10210.png,W36,1
10211,images/10211.png,-1,4
10212,images/10212.png,W13,6
10214,images/10214.png,W27,7
10215,images/10215.png,W05,2
10218,images/10218.png,W27,7
10223,images/10223.png,W33,1
10226,images/10226.png,W37,1
10232,images/10232.png,W30,2
10235,images/10235.png,-1,4
10238,images/10238.png,-1,3
10240,images/10240.png,W41,4
10244,images/10244.png,W32,2
10247,images/10247.png,W10,8
10248,images/10248.png,-1,4
10249,images/10249.png,W09,6
10250,images/10250.png,W38,1
10251,images/10251.png,W34,1
10253,images/10253.png,W34,1
10258,images/10258.png,W51,6
10260,images/10260.png,-1,8
10261,images/10261.png,-1,2
10263,images/10263.png,-1,4
10267,images/10267.png,W40,7
10268,images/10268.png,W41,6
10270,images/10270.png,-1,3
10272,images/10272.png,W11,3
10279,images/10279.png,W06,4
10282,images/10282.png,W34,1
10291,images/10291.png,W13,6
10294,images/10294.png,W08,1
10295,images/10295.png,W14,2
10299,images/10299.png,W40,4
10300,images/10300.png,-1,3
10302,images/10302.png,W35,5
10303,images/10303.png,W11,5
10308,images/10308.png,W06,7
10311,images/10311.png,W43,5
10312,images/10312.png,W45,2
10313,images/10313.png,W15,6
10314,images/10314.png,W24,3
10315,images/10315.png,W38,3
10318,images/10318.png,-1,6
10320,images/10320.png,-1,7
10321,images/10321.png,W36,8
10324,images/10324.png,W43,4
10333,images/10333.png,-1,8
10335,images/10335.png,W23,5
10343,images/10343.png,W34,1
10345,images/10345.png,W42,1
10348,images/10348.png,W32,4
10349,images/10349.png,-1,3
10350,images/10350.png,-1,7
10351,images/10351.png,W46,2
10355,images/10355.png,-1,1
10357,images/10357.png,-1,6
10360,images/10360.png,W27,2
10365,images/10365.png,-1,8
10368,images/10368.png,-1,7
10369,images/10369.png,-1,7
10370,images/10370.png,W44,1
10379,images/10379.png,W06,2
10383,images/10383.png,-1,4
10386,images/10386.png,W30,3
10390,images/10390.png,-1,1
10391,images/10391.png,W07,5
10393,images/10393.png,W34,3
10397,images/10397.png,-1,1
10399,images/10399.png,W10,2
10400,images/10400.png,-1,8
10405,images/10405.png,-1,1
10406,images/10406.png,W01,6
10407,images/10407.png,-1,5
10413,images/10413.png,W12,1
10414,images/10414.png,-1,5
10417,images/10417.png,W12,1
10423,images/10423.png,W09,7
10430,images/10430.png,W41,6
10433,images/10433.png,W40,4
10435,images/10435.png,W30,3
10436,images/10436.png,-1,5
10437,images/10437.png,-1,8
10441,images/10441.png,W24,6
10442,images/10442.png,-1,8
10450,images/10450.png,W06,4
10455,images/10455.png,-1,5
10456,images/10456.png,W15,8
10457,images/10457.png,-1,2
10458,images/10458.png,W51,5
10459,images/10459.png,W35,5
10460,images/10460.png,-1,1
10464,images/10464.png,W07,8
10465,images/10465.png,-1,7
10468,images/10468.png,W01,2
10469,images/10469.png,W45,8
10472,images/10472.png,W24,6
10475,images/10475.png,W15,7
10476,images/10476.png,W36,8
10478,images/10478.png,-1,3
10479,images/10479.png,-1,1
10480,images/10480.png,W42,8
10481,images/10481.png,-1,6
10483,images/10483.png,-1,5
10488,images/10488.png,W48,8
10490,images/10490.png,-1,1
10492,images/10492.png,W01,7
10493,images/10493.png,W08,1
10495,images/10495.png,W23,3
10497,images/10497.png,W42,1
10503,images/10503.png,-1,8
10508,images/10508.png,W01,2
10509,images/10509.png,-1,4
10510,images/10510.png,W34,1
10511,images/10511.png,W30,4
10512,images/10512.png,W35,8
10513,images/10513.png,W41,4
10514,images/10514.png,W38,7
10516,images/10516.png,W37,1
10518,images/10518.png,-1,2
10519,images/10519.png,W34,1
10522,images/10522.png,W19,6
10528,images/10528.png,W07,2
10532,images/10532.png,W44,1
10537,images/10537.png,-1,3
10539,images/10539.png,W07,8
10542,images/10542.png,W36,5
10543,images/10543.png,-1,1
10544,images/10544.png,W11,3
10545,images/10545.png,W04,5
10547,images/10547.png,-1,1
10549,images/10549.png,-1,4
10550,images/10550.png,W05,2
10551,images/10551.png,-1,3
10560,images/10560.png,W49,6
10561,images/10561.png,W48,2
10568,images/10568.png,W07,2
10573,images/10573.png,W36,4
10577,images/10577.png,-1,3
10578,images/10578.png,W45,4
10579,images/10579.png,-1,7
10582,images/10582.png,-1,3
10586,images/10586.png,W23,2
10587,images/10587.png,W23,5
10590,images/10590.png,-1,4
10591,images/10591.png,-1,3
10599,images/10599.png,W42,1
10601,images/10601.png,W01,2
10603,images/10603.png,W49,7
10605,images/10605.png,W23,3
10608,images/10608.png,W50,4
10615,images/10615.png,W51,6
10624,images/10624.png,-1,7
10626,images/10626.png,W24,3
10628,images/10628.png,W43,4
10630,images/10630.png,W33,3
10633,images/10633.png,W27,2
10634,images/10634.png,W37,1
10635,images/10635.png,W42,1
10643,images/10643.png,W20,1
10651,images/10651.png,W30,2
10653,images/10653.png,W29,6
10655,images/10655.png,W12,8
10662,images/10662.png,W15,6
10663,images/10663.png,-1,5
10670,images/10670.png,W41,6
10671,images/10671.png,W17,3
10677,images/10677.png,W43,8
10678,images/10678.png,W25,5
10679,images/10679.png,W29,6
10680,images/10680.png,W38,1
10683,images/10683.png,-1,4
10685,images/10685.png,-1,3
10688,images/10688.png,-1,8
10689,images/10689.png,W38,1
10692,images/10692.png,W14,2
10699,images/10699.png,W03,5
10700,images/10700.png,W10,3
10704,images/10704.png,-1,4
10705,images/10705.png,-1,7
10707,images/10707.png,-1,6
10708,images/10708.png,W43,2
10711,images/10711.png,W06,4
10712,images/10712.png,-1,4
10713,images/10713.png,W38,5
10720,images/10720.png,W33,1
10723,images/10723.png,-1,8
10725,images/10725.png,W41,4
10727,images/10727.png,W23,3
10728,images/10728.png,-1,5
10729,images/10729.png,W42,3
10731,images/10731.png,W01,6
10737,images/10737.png,W34,1
10738,images/10738.png,W28,5
10740,images/10740.png,-1,2
10742,images/10742.png,W17,4
10745,images/10745.png,W40,7
10746,images/10746.png,W06,2
10749,images/10749.png,W16,4
10750,images/10750.png,W49,6
10752,images/10752.png,-1,6
10753,images/10753.png,W08,4
10755,images/10755.png,-1,8
10757,images/10757.png,-1,8
10758,images/10758.png,-1,6
10759,images/10759.png,-1,6
10761,images/10761.png,W27,5
10765,images/10765.png,W34,3
10766,images/10766.png,-1,3
10767,images/10767.png,W27,6
10769,images/10769.png,W38,3
10772,images/10772.png,W16,2
10779,images/10779.png,-1,7
10780,images/10780.png,W09,5
10782,images/10782.png,W10,2
10783,images/10783.png,W50,4
10785,images/10785.png,W01,3
10786,images/10786.png,-1,7
10789,images/10789.png,-1,5
10793,images/10793.png,W03,2
10794,images/10794.png,W09,5
10797,images/10797.png,-1,5
10799,images/10799.png,W06,2
10801,images/10801.png,W45,4
10802,images/10802.png,W29,1
10803,images/10803.png,-1,8
10804,images/10804.png,W49,7
10807,images/10807.png,W03,3
10808,images/10808.png,W28,1
10809,images/10809.png,W08,2
10810,images/10810.png,-1,5
10811,images/10811.png,W38,1
10815,images/10815.png,-1,2
10817,images/10817.png,W19,7
10818,images/10818.png,W28,8
10819,images/10819.png,-1,3
10821,images/10821.png,W06,8
10823,images/10823.png,W04,8
10825,images/10825.png,-1,7
10826,images/10826.png,W39,4
10827,images/10827.png,W48,1
10829,images/10829.png,W30,2
10830,images/10830.png,W24,3
10833,images/10833.png,-1,3
10834,images/10834.png,-1,8
10835,images/10835.png,-1,2
10836,images/10836.png,-1,6
10839,images/10839.png,W03,1
10841,images/10841.png,W16,8
10845,images/10845.png,-1,7
10847,images/10847.png,W11,8
10848,images/10848.png,-1,4
10853,images/10853.png,-1,6
10858,images/10858.png,W51,7
10860,images/10860.png,-1,1
10865,images/10865.png,W46,1
10866,images/10866.png,-1,7
10867,images/10867.png,W23,1
10868,images/10868.png,W30,7
10869,images/10869.png,W13,8
10870,images/10870.png,-1,5
10878,images/10878.png,W12,8
10880,images/10880.png,W51,6
10883,images/10883.png,-1,2
10888,images/10888.png,W37,1
10889,images/10889.png,W15,4
10898,images/10898.png,W12,1
10899,images/10899.png,-1,1
10901,images/10901.png,-1,5
10903,images/10903.png,W35,8
10905,images/10905.png,-1,4
10906,images/10906.png,W45,3
10908,images/10908.png,W01,6
10909,images/10909.png,-1,5
10913,images/10913.png,W44,1
10914,images/10914.png,-1,7
10915,images/10915.png,W27,4
10918,images/10918.png,-1,2
10920,images/10920.png,W49,7
10921,images/10921.png,W10,3
10924,images/10924.png,-1,1
10928,images/10928.png,W44,5
10932,images/10932.png,W17,6
10936,images/10936.png,W17,6
10939,images/10939.png,-1,5
10940,images/10940.png,-1,1
10943,images/10943.png,W12,6
10945,images/10945.png,W29,6
10946,images/10946.png,W04,5
10952,images/10952.png,-1,3
10953,images/10953.png,W03,1
10955,images/10955.png,W49,1
10959,images/10959.png,W12,5
10960,images/10960.png,-1,7
10963,images/10963.png,W24,1
10964,images/10964.png,W44,8
10966,images/10966.png,W11,5
10968,images/10968.png,W49,5
10969,images/10969.png,-1,5
10970,images/10970.png,-1,5
10973,images/10973.png,-1,5
10974,images/10974.png,-1,6
10975,images/10975.png,W27,2
10976,images/10976.png,W17,6
10979,images/10979.png,W16,1
10980,images/10980.png,W10,2
10981,images/10981.png,-1,8
10983,images/10983.png,W27,4
10987,images/10987.png,W36,8
10988,images/10988.png,W19,5
10990,images/10990.png,W16,6
10994,images/10994.png,-1,5
10995,images/10995.png,W24,3
10996,images/10996.png,W27,4
10997,images/10997.png,W29,8
11000,images/11000.png,-1,1
11001,images/11001.png,W27,4
11002,images/11002.png,W11,8
11003,images/11003.png,-1,7
11005,images/11005.png,W42,3
11006,images/11006.png,W36,4
11007,images/11007.png,W05,6
11013,images/11013.png,-1,3
11018,images/11018.png,W09,4
11021,images/11021.png,-1,6
11024,images/11024.png,W44,8
11025,images/11025.png,-1,5
11027,images/11027.png,W35,7
11032,images/11032.png,-1,6
11033,images/11033.png,W41,6
11035,images/11035.png,-1,7
11037,images/11037.png,-1,8
11038,images/11038.png,-1,4
11039,images/11039.png,-1,3
11040,images/11040.png,-1,3
11046,images/11046.png,W30,7
11051,images/11051.png,W49,6
11052,images/11052.png,W01,6
11055,images/11055.png,W45,7
11056,images/11056.png,-1,2
11058,images/11058.png,W07,3
11060,images/11060.png,-1,5
11063,images/11063.png,W07,8
11065,images/11065.png,W03,1
11070,images/11070.png,-1,1
11073,images/11073.png,W13,1
11076,images/11076.png,W09,7
11078,images/11078.png,-1,4
11080,images/11080.png,W51,6
11081,images/11081.png,W13,7
11086,images/11086.png,W08,1
11087,images/11087.png,W51,7
11088,images/11088.png,W28,8
11090,images/11090.png,-1,1
11091,images/11091.png,-1,2
11095,images/11095.png,W29,1
11100,images/11100.png,-1,3
11103,images/11103.png,-1,3
11104,images/11104.png,-1,1
11107,images/11107.png,-1,5
11113,images/11113.png,W19,7
11115,images/11115.png,W01,3
11117,images/11117.png,W20,1
11119,images/11119.png,W23,1
11120,images/11120.png,W17,1
11126,images/11126.png,W40,7
11127,images/11127.png,W32,2
11128,images/11128.png,-1,4
11129,images/11129.png,-1,4
11135,images/11135.png,W15,6
11137,images/11137.png,W37,4
11139,images/11139.png,-1,5
11141,images/11141.png,-1,8
11142,images/11142.png,W17,1
11145,images/11145.png,W11,2
11146,images/11146.png,W09,6
11152,images/11152.png,-1,7
11154,images/11154.png,W05,6
11156,images/11156.png,W10,2
11158,images/11158.png,W25,7
11161,images/11161.png,W03,2
11162,images/11162.png,W04,8
11164,images/11164.png,W37,4
11170,images/11170.png,W43,4
11175,images/11175.png,W36,4
11176,images/11176.png,W15,4
11179,images/11179.png,W29,8
11185,images/11185.png,-1,4
11186,images/11186.png,W27,5
11188,images/11188.png,-1,2
11189,images/11189.png,W30,2
11190,images/11190.png,W34,6
11191,images/11191.png,-1,3
11195,images/11195.png,-1,6
11201,images/11201.png,W30,4
11203,images/11203.png,-1,5
11204,images/11204.png,W13,6
11205,images/11205.png,W33,3
11208,images/11208.png,W40,7
11209,images/11209.png,-1,7
11210,images/11210.png,W23,2
11212,images/11212.png,-1,3
11213,images/11213.png,W20,6
11214,images/11214.png,W28,7
11216,images/11216.png,W40,4
11218,images/11218.png,W43,2
11219,images/11219.png,W49,7
11222,images/11222.png,-1,3
11224,images/11224.png,-1,5
11226,images/11226.png,W38,3
11228,images/11228.png,W42,3
11233,images/11233.png,W06,4
11235,images/11235.png,-1,8
11236,images/11236.png,W30,2
11244,images/11244.png,-1,8
11248,images/11248.png,-1,7
11250,images/11250.png,-1,8
11251,images/11251.png,-1,1
11252,images/11252.png,W35,5
11253,images/11253.png,-1,1
11256,images/11256.png,W03,1
11257,images/11257.png,-1,3
11259,images/11259.png,-1,7
11264,images/11264.png,W38,7
11265,images/11265.png,W05,2
11270,images/11270.png,-1,1
11272,images/11272.png,W10,2
11273,images/11273.png,-1,6
11275,images/11275.png,-1,6
11276,images/11276.png,W51,2
11277,images/11277.png,W09,4
11278,images/11278.png,-1,5
11279,images/11279.png,W42,8
11280,images/11280.png,-1,2
11281,images/11281.png,W17,6
11282,images/11282.png,W48,6
11283,images/11283.png,-1,4
11284,images/11284.png,W45,4
11285,images/11285.png,-1,5
11286,images/11286.png,-1,6
11288,images/11288.png,W20,1
11289,images/11289.png,-1,6
11293,images/11293.png,W30,2
11296,images/11296.png,W40,4
11300,images/11300.png,-1,8
11302,images/11302.png,W09,5
11306,images/11306.png,W03,3
11307,images/11307.png,-1,1
11309,images/11309.png,-1,6
11312,images/11312.png,-1,6
11313,images/11313.png,-1,8
11314,images/11314.png,W19,7
11316,images/11316.png,-1,2
11318,images/11318.png,W44,8
11319,images/11319.png,-1,5
11322,images/11322.png,W29,3
11325,images/11325.png,W05,6
11328,images/11328.png,W30,4
11329,images/11329.png,W45,2
11331,images/11331.png,W50,2
11332,images/11332.png,-1,6
11334,images/11334.png,W04,4
11337,images/11337.png,W36,8
11339,images/11339.png,W15,4
11340,images/11340.png,-1,3
11354,images/11354.png,W25,8
11358,images/11358.png,W08,2
11359,images/11359.png,-1,4
11360,images/11360.png,W36,2
11362,images/11362.png,-1,3
11364,images/11364.png,-1,2
11365,images/11365.png,W50,4
11368,images/11368.png,W01,2
11369,images/11369.png,W11,3
11371,images/11371.png,W33,4
11373,images/11373.png,W27,2
11375,images/11375.png,-1,3
11377,images/11377.png,W44,6
11380,images/11380.png,W09,5
11383,images/11383.png,W40,7
11384,images/11384.png,W11,2
11385,images/11385.png,W36,8
11386,images/11386.png,W07,5
11387,images/11387.png,W12,1
11388,images/11388.png,W38,1
11389,images/11389.png,W50,5
11390,images/11390.png,W36,4
11392,images/11392.png,W10,8
11393,images/11393.png,W44,6
11399,images/11399.png,W24,6
11401,images/11401.png,W20,1
11404,images/11404.png,W37,8
11406,images/11406.png,-1,7
11407,images/11407.png,-1,8
11412,images/11412.png,W46,4
11413,images/11413.png,-1,8
11414,images/11414.png,W14,6
11418,images/11418.png,-1,1
11420,images/11420.png,W28,1
11423,images/11423.png,W10,2
11424,images/11424.png,W29,1
11426,images/11426.png,W45,4
11428,images/11428.png,W48,1
11431,images/11431.png,W41,4
11434,images/11434.png,W32,4
11436,images/11436.png,W49,1
11444,images/11444.png,W43,2
11449,images/11449.png,W32,2
11450,images/11450.png,W23,1
11452,images/11452.png,-1,1
11453,images/11453.png,W07,3
11454,images/11454.png,W09,5
11455,images/11455.png,W03,3
11457,images/11457.png,-1,2
11460,images/11460.png,W45,7
11462,images/11462.png,W33,4
11465,images/11465.png,W38,8
11468,images/11468.png,-1,8
11470,images/11470.png,-1,8
11472,images/11472.png,W15,8
11475,images/11475.png,W19,5
11477,images/11477.png,-1,7
11478,images/11478.png,-1,1
11481,images/11481.png,-1,4
11484,images/11484.png,W44,8
11487,images/11487.png,W27,7
