image_id,image_path,writer_id,pen_id
12591,images/12591.png,W37,5
12596,images/12596.png,W45,4
12597,images/12597.png,W05,6
12598,images/12598.png,W07,6
12599,images/12599.png,W08,7
12600,images/12600.png,W19,1
12602,images/12602.png,W42,2
12604,images/12604.png,W42,7
12605,images/12605.png,W17,2
12607,images/12607.png,W10,7
12608,images/12608.png,W38,5
12611,images/12611.png,W25,8
12612,images/12612.png,W09,1
12613,images/12613.png,W24,8
12614,images/12614.png,W51,8
12615,images/12615.png,W25,6
12616,images/12616.png,W09,2
12617,images/12617.png,W15,5
12618,images/12618.png,W38,6
12619,images/12619.png,W23,4
12622,images/12622.png,W04,7
12623,images/12623.png,W16,2
12624,images/12624.png,W40,5
12625,images/12625.png,W24,8
12626,images/12626.png,W24,2
12627,images/12627.png,W37,8
12628,images/12628.png,W49,2
12631,images/12631.png,W12,4
12632,images/12632.png,W30,3
12634,images/12634.png,W12,5
12635,images/12635.png,W15,7
12636,images/12636.png,W40,5
12637,images/12637.png,W49,3
12640,images/12640.png,W23,8
12641,images/12641.png,W25,6
12643,images/12643.png,W44,7
12644,images/12644.png,W01,1
12645,images/12645.png,W29,7
12646,images/12646.png,W51,4
12647,images/12647.png,W01,3
12651,images/12651.png,W23,6
12652,images/12652.png,W10,7
12653,images/12653.png,W10,4
12660,images/12660.png,W49,3
12661,images/12661.png,W39,5
12662,images/12662.png,W08,6
12663,images/12663.png,W25,7
12664,images/12664.png,W03,8
12667,images/12667.png,W10,1
12668,images/12668.png,W09,3
12669,images/12669.png,W40,6
12671,images/12671.png,W45,4
12674,images/12674.png,W35,7
12675,images/12675.png,W42,2
12677,images/12677.png,W32,1
12678,images/12678.png,W03,3
12682,images/12682.png,W30,5
12683,images/12683.png,W37,5
12687,images/12687.png,W25,2
12688,images/12688.png,W12,4
12689,images/12689.png,W05,5
12691,images/12691.png,W01,3
12693,images/12693.png,W06,3
12694,images/12694.png,W03,5
12695,images/12695.png,W38,8
12697,images/12697.png,W19,7
12704,images/12704.png,W43,1
12705,images/12705.png,W04,7
12706,images/12706.png,W01,8
12707,images/12707.png,W03,6
12708,images/12708.png,W40,8
12710,images/12710.png,W07,6
12712,images/12712.png,W01,4
12714,images/12714.png,W27,2
12715,images/12715.png,W32,5
12716,images/12716.png,W17,8
12721,images/12721.png,W05,6
12722,images/12722.png,W32,3
12723,images/12723.png,W40,3
12724,images/12724.png,W42,4
12725,images/12725.png,W06,5
12727,images/12727.png,W19,2
12728,images/12728.png,W42,2
12729,images/12729.png,W46,8
12730,images/12730.png,W16,3
12731,images/12731.png,W42,2
12732,images/12732.png,W05,8
12734,images/12734.png,W27,8
12737,images/12737.png,W36,7
12738,images/12738.png,W40,3
12742,images/12742.png,W15,1
12743,images/12743.png,W41,5
12745,images/12745.png,W50,6
12746,images/12746.png,W51,3
12747,images/12747.png,W16,5
12748,images/12748.png,W43,1
12750,images/12750.png,W40,5
12753,images/12753.png,W29,2
12756,images/12756.png,W41,7
12758,images/12758.png,W06,7
12759,images/12759.png,W14,5
12760,images/12760.png,W40,8
12761,images/12761.png,W44,3
12762,images/12762.png,W43,6
12764,images/12764.png,W20,7
12765,images/12765.png,W35,2
12769,images/12769.png,W23,8
12771,images/12771.png,W29,7
12772,images/12772.png,W33,5
12773,images/12773.png,W41,1
12774,images/12774.png,W17,5
12775,images/12775.png,W11,6
12776,images/12776.png,W19,1
12778,images/12778.png,W33,1
12782,images/12782.png,W04,2
12784,images/12784.png,W43,5
12786,images/12786.png,W07,6
12788,images/12788.png,W33,8
12789,images/12789.png,W05,5
12791,images/12791.png,W42,8
12794,images/12794.png,W07,5
12795,images/12795.png,W15,3
12796,images/12796.png,W50,8
12797,images/12797.png,W32,2
12801,images/12801.png,W03,8
12802,images/12802.png,W29,5
12803,images/12803.png,W27,6
12806,images/12806.png,W23,8
12812,images/12812.png,W13,5
12814,images/12814.png,W10,1
12816,images/12816.png,W42,8
12817,images/12817.png,W07,6
12818,images/12818.png,W48,5
12821,images/12821.png,W28,8
12822,images/12822.png,W46,7
12823,images/12823.png,W30,6
12824,images/12824.png,W10,8
12826,images/12826.png,W13,7
12827,images/12827.png,W13,4
12829,images/12829.png,W41,2
12830,images/12830.png,W04,4
12832,images/12832.png,W38,4
12834,images/12834.png,W38,6
12836,images/12836.png,W10,5
12837,images/12837.png,W32,6
12838,images/12838.png,W16,5
12839,images/12839.png,W49,4
12841,images/12841.png,W41,1
12844,images/12844.png,W07,6
12846,images/12846.png,W49,8
12847,images/12847.png,W08,7
12852,images/12852.png,W17,2
12854,images/12854.png,W17,5
12855,images/12855.png,W15,2
12856,images/12856.png,W11,4
12857,images/12857.png,W42,6
12859,images/12859.png,W15,5
12861,images/12861.png,W24,4
12870,images/12870.png,W33,6
12871,images/12871.png,W03,4
12872,images/12872.png,W27,6
12873,images/12873.png,W37,3
12874,images/12874.png,W36,6
12875,images/12875.png,W10,1
12877,images/12877.png,W42,4
12878,images/12878.png,W48,7
12879,images/12879.png,W43,5
12880,images/12880.png,W08,5
12881,images/12881.png,W24,4
12882,images/12882.png,W32,4
12883,images/12883.png,W44,2
12884,images/12884.png,W49,4
12885,images/12885.png,W10,4
12887,images/12887.png,W32,1
12888,images/12888.png,W19,1
12889,images/12889.png,W08,6
12892,images/12892.png,W01,4
12894,images/12894.png,W11,1
12896,images/12896.png,W51,1
12897,images/12897.png,W32,7
12898,images/12898.png,W03,8
12899,images/12899.png,W06,5
12900,images/12900.png,W05,5
12901,images/12901.png,W46,6
12902,images/12902.png,W06,8
12903,images/12903.png,W37,2
12904,images/12904.png,W49,2
12910,images/12910.png,W28,3
12911,images/12911.png,W25,1
12916,images/12916.png,W46,8
12920,images/12920.png,W27,8
12922,images/12922.png,W38,6
12923,images/12923.png,W14,8
12924,images/12924.png,W40,1
12925,images/12925.png,W25,6
12926,images/12926.png,W34,4
12928,images/12928.png,W23,4
12932,images/12932.png,W32,7
12933,images/12933.png,W12,4
12934,images/12934.png,W33,2
12935,images/12935.png,W06,1
12936,images/12936.png,W42,2
12937,images/12937.png,W08,3
12938,images/12938.png,W49,3
12939,images/12939.png,W19,6
12940,images/12940.png,W23,8
12941,images/12941.png,W15,3
12943,images/12943.png,W35,1
12946,images/12946.png,W51,6
12947,images/12947.png,W42,4
12949,images/12949.png,W37,3
12950,images/12950.png,W36,3
12951,images/12951.png,W30,5
12952,images/12952.png,W44,4
12956,images/12956.png,W42,4
12957,images/12957.png,W24,7
12958,images/12958.png,W10,8
12962,images/12962.png,W24,8
12964,images/12964.png,W42,7
12965,images/12965.png,W30,8
12966,images/12966.png,W49,3
12968,images/12968.png,W35,6
12969,images/12969.png,W15,8
12972,images/12972.png,W09,8
12973,images/12973.png,W10,1
12975,images/12975.png,W07,4
12977,images/12977.png,W36,3
12980,images/12980.png,W12,4
12981,images/12981.png,W15,1
12982,images/12982.png,W08,5
12984,images/12984.png,W19,6
12989,images/12989.png,W07,4
12990,images/12990.png,W43,8
12995,images/12995.png,W35,3
12996,images/12996.png,W40,2
12998,images/12998.png,W48,4
12999,images/12999.png,W36,2
13000,images/13000.png,W17,6
13002,images/13002.png,W12,5
13003,images/13003.png,W20,4
13004,images/13004.png,W08,7
13005,images/13005.png,W05,4
13008,images/13008.png,W46,8
13010,images/13010.png,W32,5
13011,images/13011.png,W30,5
13012,images/13012.png,W01,5
13014,images/13014.png,W23,4
13015,images/13015.png,W10,5
13017,images/13017.png,W34,4
13018,images/13018.png,W27,3
13019,images/13019.png,W41,2
13021,images/13021.png,W28,2
13027,images/13027.png,W42,7
13031,images/13031.png,W01,7
13034,images/13034.png,W08,8
13036,images/13036.png,W51,5
13038,images/13038.png,W43,6
13042,images/13042.png,W09,3
13043,images/13043.png,W35,7
13044,images/13044.png,W08,3
13045,images/13045.png,W45,5
13047,images/13047.png,W03,5
13048,images/13048.png,W06,1
13049,images/13049.png,W25,3
13050,images/13050.png,W42,7
13051,images/13051.png,W08,5
13052,images/13052.png,W13,3
13053,images/13053.png,W33,8
13054,images/13054.png,W03,6
13055,images/13055.png,W04,7
13056,images/13056.png,W43,6
13057,images/13057.png,W43,6
13059,images/13059.png,W14,2
13060,images/13060.png,W25,3
13061,images/13061.png,W24,7
13062,images/13062.png,W32,4
13063,images/13063.png,W34,7
13065,images/13065.png,W08,7
13068,images/13068.png,W51,2
13069,images/13069.png,W17,5
13074,images/13074.png,W06,2
13076,images/13076.png,W05,8
13077,images/13077.png,W51,8
13078,images/13078.png,W04,7
13079,images/13079.png,W03,4
13080,images/13080.png,W50,6
13082,images/13082.png,W35,7
13083,images/13083.png,W03,6
13084,images/13084.png,W01,7
13085,images/13085.png,W09,4
13086,images/13086.png,W12,3
13090,images/13090.png,W16,8
13091,images/13091.png,W46,5
13095,images/13095.png,W33,5
13096,images/13096.png,W46,6
13098,images/13098.png,W04,7
13099,images/13099.png,W33,7
13100,images/13100.png,W12,4
13102,images/13102.png,W01,8
13103,images/13103.png,W35,1
13104,images/13104.png,W28,2
13105,images/13105.png,W39,2
13108,images/13108.png,W36,2
13109,images/13109.png,W07,7
13110,images/13110.png,W19,6
13114,images/13114.png,W28,3
13118,images/13118.png,W27,2
13120,images/13120.png,W37,5
13124,images/13124.png,W32,2
13127,images/13127.png,W06,5
13128,images/13128.png,W45,3
13129,images/13129.png,W09,2
13130,images/13130.png,W14,3
13131,images/13131.png,W38,5
13132,images/13132.png,W05,8
13136,images/13136.png,W45,7
13138,images/13138.png,W05,4
13140,images/13140.png,W13,3
13141,images/13141.png,W23,4
13142,images/13142.png,W01,5
13143,images/13143.png,W08,3
13144,images/13144.png,W03,7
13145,images/13145.png,W50,1
13146,images/13146.png,W42,2
13147,images/13147.png,W09,2
13148,images/13148.png,W20,4
13149,images/13149.png,W13,2
13150,images/13150.png,W08,3
13151,images/13151.png,W44,6
13152,images/13152.png,W05,7
13155,images/13155.png,W51,6
13156,images/13156.png,W38,1
13158,images/13158.png,W45,1
13159,images/13159.png,W14,7
13161,images/13161.png,W49,3
13162,images/13162.png,W40,5
13165,images/13165.png,W43,2
13166,images/13166.png,W17,6
13167,images/13167.png,W38,5
13168,images/13168.png,W48,2
13170,images/13170.png,W46,5
13175,images/13175.png,W25,1
13177,images/13177.png,W45,1
13179,images/13179.png,W03,7
13181,images/13181.png,W38,3
13182,images/13182.png,W46,8
13183,images/13183.png,W42,6
13184,images/13184.png,W28,6
13185,images/13185.png,W51,4
13186,images/13186.png,W13,5
13188,images/13188.png,W14,7
13190,images/13190.png,W32,7
13193,images/13193.png,W35,7
13194,images/13194.png,W33,7
13195,images/13195.png,W37,5
13197,images/13197.png,W23,7
13198,images/13198.png,W33,4
13199,images/13199.png,W33,6
13200,images/13200.png,W05,3
13201,images/13201.png,W25,3
13202,images/13202.png,W49,4
13204,images/13204.png,W29,2
13205,images/13205.png,W14,5
13211,images/13211.png,W01,5
13212,images/13212.png,W44,3
13213,images/13213.png,W33,4
13214,images/13214.png,W16,4
13216,images/13216.png,W32,2
13217,images/13217.png,W12,5
13221,images/13221.png,W12,8
13222,images/13222.png,W25,3
13223,images/13223.png,W05,1
13225,images/13225.png,W44,3
13226,images/13226.png,W15,3
13228,images/13228.png,W04,4
13230,images/13230.png,W01,7
13231,images/13231.png,W46,6
13234,images/13234.png,W24,8
13235,images/13235.png,W12,4
13236,images/13236.png,W25,2
13238,images/13238.png,W28,2
13239,images/13239.png,W03,7
13240,images/13240.png,W32,1
13243,images/13243.png,W44,7
13244,images/13244.png,W46,8
13245,images/13245.png,W03,4
13247,images/13247.png,W10,4
13248,images/13248.png,W38,7
13250,images/13250.png,W25,3
13251,images/13251.png,W11,2
13252,images/13252.png,W40,1
13256,images/13256.png,W15,5
13258,images/13258.png,W05,1
13260,images/13260.png,W24,4
13261,images/13261.png,W27,3
13262,images/13262.png,W45,5
13264,images/13264.png,W03,2
13268,images/13268.png,W07,7
13269,images/13269.png,W42,4
13270,images/13270.png,W12,5
13271,images/13271.png,W42,2
13272,images/13272.png,W34,5
13273,images/13273.png,W28,4
13274,images/13274.png,W30,2
13276,images/13276.png,W35,2
13281,images/13281.png,W51,1
13283,images/13283.png,W10,5
13284,images/13284.png,W42,4
13286,images/13286.png,W35,1
13287,images/13287.png,W37,8
13290,images/13290.png,W32,4
13291,images/13291.png,W50,1
13292,images/13292.png,W35,3
13293,images/13293.png,W10,6
13295,images/13295.png,W38,8
13296,images/13296.png,W48,5
13298,images/13298.png,W11,1
13299,images/13299.png,W32,4
13302,images/13302.png,W35,4
13305,images/13305.png,W09,7
13307,images/13307.png,W44,2
13308,images/13308.png,W48,3
13309,images/13309.png,W19,4
13310,images/13310.png,W30,6
13311,images/13311.png,W17,1
13315,images/13315.png,W09,7
13316,images/13316.png,W11,1
13318,images/13318.png,W06,5
13319,images/13319.png,W32,5
13320,images/13320.png,W19,7
13321,images/13321.png,W01,5
13323,images/13323.png,W37,8
13324,images/13324.png,W20,5
13325,images/13325.png,W28,6
13330,images/13330.png,W19,8
13333,images/13333.png,W10,7
13337,images/13337.png,W04,7
13338,images/13338.png,W29,3
13340,images/13340.png,W20,3
13343,images/13343.png,W05,4
13344,images/13344.png,W42,5
13345,images/13345.png,W48,6
13347,images/13347.png,W05,3
13349,images/13349.png,W41,5
13350,images/13350.png,W43,7
13351,images/13351.png,W48,5
13353,images/13353.png,W46,8
13357,images/13357.png,W06,1
13358,images/13358.png,W41,2
13359,images/13359.png,W10,5
13360,images/13360.png,W35,8
13362,images/13362.png,W29,7
13364,images/13364.png,W12,5
13366,images/13366.png,W40,1
13368,images/13368.png,W48,5
13371,images/13371.png,W45,1
13376,images/13376.png,W32,6
13380,images/13380.png,W38,1
13381,images/13381.png,W40,1
13382,images/13382.png,W46,5
13383,images/13383.png,W43,3
13384,images/13384.png,W07,3
13385,images/13385.png,W08,7
13386,images/13386.png,W28,7
13389,images/13389.png,W29,8
13390,images/13390.png,W27,8
13391,images/13391.png,W19,7
13392,images/13392.png,W13,3
13394,images/13394.png,W43,1
13395,images/13395.png,W35,1
13398,images/13398.png,W51,5
13400,images/13400.png,W51,8
13401,images/13401.png,W40,1
13402,images/13402.png,W37,7
13403,images/13403.png,W45,5
13404,images/13404.png,W44,2
13409,images/13409.png,W49,2
13410,images/13410.png,W04,3
13411,images/13411.png,W27,1
13412,images/13412.png,W01,8
13417,images/13417.png,W16,2
13418,images/13418.png,W20,6
13420,images/13420.png,W07,6
13421,images/13421.png,W01,8
13425,images/13425.png,W16,7
13427,images/13427.png,W33,6
13428,images/13428.png,W37,7
13430,images/13430.png,W39,2
13431,images/13431.png,W35,6
13432,images/13432.png,W48,5
13434,images/13434.png,W06,5
13435,images/13435.png,W42,4
13441,images/13441.png,W39,2
13442,images/13442.png,W24,1
13444,images/13444.png,W20,3
13445,images/13445.png,W05,6
13446,images/13446.png,W27,8
13447,images/13447.png,W16,1
13448,images/13448.png,W09,2
13449,images/13449.png,W41,7
13453,images/13453.png,W25,1
13454,images/13454.png,W37,2
13455,images/13455.png,W29,7
13456,images/13456.png,W48,6
13457,images/13457.png,W20,7
13458,images/13458.png,W45,7
13459,images/13459.png,W20,7
13460,images/13460.png,W48,6
13461,images/13461.png,W07,7
13462,images/13462.png,W29,3
13463,images/13463.png,W08,7
13464,images/13464.png,W01,3
13466,images/13466.png,W27,1
13467,images/13467.png,W13,4
13468,images/13468.png,W01,4
13470,images/13470.png,W16,7
13472,images/13472.png,W11,6
13473,images/13473.png,W50,6
13474,images/13474.png,W12,7
13475,images/13475.png,W40,5
13476,images/13476.png,W30,6
13477,images/13477.png,W33,6
13479,images/13479.png,W07,4
13480,images/13480.png,W41,2
13482,images/13482.png,W38,2
13484,images/13484.png,W46,8
13485,images/13485.png,W41,3
13487,images/13487.png,W48,5
13489,images/13489.png,W35,1
13491,images/13491.png,W25,1
13492,images/13492.png,W38,4
13494,images/13494.png,W34,2
13495,images/13495.png,W48,7
13497,images/13497.png,W30,4
13498,images/13498.png,W50,1
13499,images/13499.png,W17,8
13500,images/13500.png,W37,2
13502,images/13502.png,W36,8
13504,images/13504.png,W51,3
13506,images/13506.png,W45,5
13507,images/13507.png,W30,3
13508,images/13508.png,W50,8
13509,images/13509.png,W07,5
13511,images/13511.png,W34,6
13512,images/13512.png,W30,5
13513,images/13513.png,W45,3
13514,images/13514.png,W24,1
13515,images/13515.png,W25,8
13516,images/13516.png,W41,8
13517,images/13517.png,W15,4
13518,images/13518.png,W34,5
13522,images/13522.png,W16,5
13523,images/13523.png,W36,4
13524,images/13524.png,W20,8
13525,images/13525.png,W23,7
13530,images/13530.png,W09,3
13531,images/13531.png,W23,4
13533,images/13533.png,W29,1
13535,images/13535.png,W13,5
13539,images/13539.png,W40,2
13541,images/13541.png,W03,6
13545,images/13545.png,W35,5
13547,images/13547.png,W39,3
13552,images/13552.png,W24,8
13553,images/13553.png,W09,3
13554,images/13554.png,W30,1
13556,images/13556.png,W01,5
13557,images/13557.png,W19,2
13558,images/13558.png,W07,2
13559,images/13559.png,W42,4
13560,images/13560.png,W48,4
13564,images/13564.png,W07,6
13565,images/13565.png,W07,6
13567,images/13567.png,W41,5
13568,images/13568.png,W40,5
13571,images/13571.png,W10,5
13574,images/13574.png,W13,3
13575,images/13575.png,W14,1
13578,images/13578.png,W12,7
13579,images/13579.png,W03,8
13580,images/13580.png,W14,4
13581,images/13581.png,W37,3
13582,images/13582.png,W37,5
13584,images/13584.png,W01,3
13586,images/13586.png,W23,1
13587,images/13587.png,W34,4
13590,images/13590.png,W32,4
13591,images/13591.png,W20,5
13595,images/13595.png,W30,1
13596,images/13596.png,W15,8
13597,images/13597.png,W51,3
13599,images/13599.png,W13,8
13603,images/13603.png,W37,6
13605,images/13605.png,W06,1
13609,images/13609.png,W25,3
13611,images/13611.png,W27,4
13617,images/13617.png,W51,1
13619,images/13619.png,W05,3
13624,images/13624.png,W10,4
13625,images/13625.png,W38,5
13626,images/13626.png,W19,4
13629,images/13629.png,W41,1
13631,images/13631.png,W08,7
13632,images/13632.png,W19,1
13635,images/13635.png,W35,1
13638,images/13638.png,W27,6
13639,images/13639.png,W05,6
13640,images/13640.png,W08,3
13642,images/13642.png,W34,4
13644,images/13644.png,W41,5
13649,images/13649.png,W19,7
13652,images/13652.png,W37,3
13653,images/13653.png,W11,7
13654,images/13654.png,W03,5
13656,images/13656.png,W36,3
13659,images/13659.png,W48,5
13660,images/13660.png,W29,2
13661,images/13661.png,W20,7
13664,images/13664.png,W11,6
13666,images/13666.png,W09,6
13667,images/13667.png,W46,7
13669,images/13669.png,W03,8
13672,images/13672.png,W19,1
13673,images/13673.png,W46,1
13675,images/13675.png,W25,4
13676,images/13676.png,W15,2
13677,images/13677.png,W16,6
13678,images/13678.png,W11,1
13679,images/13679.png,W06,1
13683,images/13683.png,W46,8
13684,images/13684.png,W32,6
13685,images/13685.png,W01,8
13686,images/13686.png,W40,1
13688,images/13688.png,W49,3
13689,images/13689.png,W50,1
13690,images/13690.png,W48,3
13691,images/13691.png,W14,8
13692,images/13692.png,W49,3
13695,images/13695.png,W46,3
13696,images/13696.png,W20,1
13702,images/13702.png,W29,2
13703,images/13703.png,W14,6
13706,images/13706.png,W49,8
13707,images/13707.png,W04,8
13708,images/13708.png,W46,1
13709,images/13709.png,W39,5
13710,images/13710.png,W08,6
13712,images/13712.png,W34,6
13713,images/13713.png,W23,6
13715,images/13715.png,W10,5
13716,images/13716.png,W09,1
13717,images/13717.png,W14,2
13720,images/13720.png,W04,7
13722,images/13722.png,W51,2
13723,images/13723.png,W28,4
13726,images/13726.png,W19,8
13727,images/13727.png,W14,4
13728,images/13728.png,W04,2
13729,images/13729.png,W20,4
13730,images/13730.png,W09,3
13735,images/13735.png,W51,1
13736,images/13736.png,W25,6
13737,images/13737.png,W41,5
13738,images/13738.png,W41,7
13739,images/13739.png,W17,5
13740,images/13740.png,W36,7
13742,images/13742.png,W38,4
13744,images/13744.png,W01,4
13745,images/13745.png,W09,1
13749,images/13749.png,W23,7
13750,images/13750.png,W34,7
13751,images/13751.png,W08,3
13752,images/13752.png,W24,4
13753,images/13753.png,W05,3
13757,images/13757.png,W30,4
13759,images/13759.png,W45,8
13760,images/13760.png,W27,3
13761,images/13761.png,W29,1
13763,images/13763.png,W20,5
13764,images/13764.png,W27,1
13765,images/13765.png,W36,4
13767,images/13767.png,W42,7
13771,images/13771.png,W28,7
13772,images/13772.png,W44,5
13773,images/13773.png,W03,4
13774,images/13774.png,W11,7
13776,images/13776.png,W33,6
13777,images/13777.png,W43,7
13781,images/13781.png,W04,6
13782,images/13782.png,W20,7
13783,images/13783.png,W10,7
13785,images/13785.png,W30,3
13787,images/13787.png,W49,4
13788,images/13788.png,W05,1
13792,images/13792.png,W14,8
13794,images/13794.png,W43,3
13797,images/13797.png,W41,8
13799,images/13799.png,W06,6
13804,images/13804.png,W23,2
13806,images/13806.png,W08,8
13809,images/13809.png,W08,1
13810,images/13810.png,W29,5
13811,images/13811.png,W36,7
13812,images/13812.png,W06,3
13813,images/13813.png,W23,8
13814,images/13814.png,W28,7
13816,images/13816.png,W16,7
13821,images/13821.png,W03,8
13823,images/13823.png,W46,8
13824,images/13824.png,W49,8
13825,images/13825.png,W25,7
13826,images/13826.png,W06,8
13828,images/13828.png,W38,2
13829,images/13829.png,W30,4
13831,images/13831.png,W11,7
13835,images/13835.png,W41,3
13838,images/13838.png,W09,3
13839,images/13839.png,W41,7
13840,images/13840.png,W23,1
13842,images/13842.png,W49,1
13843,images/13843.png,W08,7
13845,images/13845.png,W10,4
13849,images/13849.png,W50,6
13851,images/13851.png,W46,6
13853,images/13853.png,W37,6
13854,images/13854.png,W19,2
13856,images/13856.png,W41,3
13858,images/13858.png,W48,3
13859,images/13859.png,W49,7
13860,images/13860.png,W32,8
13861,images/13861.png,W05,7
13862,images/13862.png,W43,5
13863,images/13863.png,W16,6
13864,images/13864.png,W46,8
13865,images/13865.png,W15,2
13867,images/13867.png,W42,6
13869,images/13869.png,W35,2
13871,images/13871.png,W06,1
13872,images/13872.png,W10,6
13873,images/13873.png,W14,8
13874,images/13874.png,W46,7
13875,images/13875.png,W24,4
13876,images/13876.png,W24,2
13880,images/13880.png,W07,1
13882,images/13882.png,W37,3
13883,images/13883.png,W11,1
13886,images/13886.png,W16,2
13887,images/13887.png,W11,1
13888,images/13888.png,W11,8
13889,images/13889.png,W01,1
13893,images/13893.png,W07,6
13894,images/13894.png,W16,6
13895,images/13895.png,W35,5
13898,images/13898.png,W14,5
13899,images/13899.png,W29,4
13900,images/13900.png,W07,1
13902,images/13902.png,W05,8
13903,images/13903.png,W34,7
13904,images/13904.png,W28,3
13905,images/13905.png,W36,7
13906,images/13906.png,W45,3
13908,images/13908.png,W14,7
13909,images/13909.png,W42,8
13910,images/13910.png,W32,1
13911,images/13911.png,W15,2
13914,images/13914.png,W38,2
13915,images/13915.png,W40,5
13918,images/13918.png,W17,2
13919,images/13919.png,W07,2
13921,images/13921.png,W34,2
13924,images/13924.png,W43,7
13927,images/13927.png,W15,1
13929,images/13929.png,W38,6
13931,images/13931.png,W27,1
13933,images/13933.png,W14,2
13934,images/13934.png,W44,7
13936,images/13936.png,W08,6
13939,images/13939.png,W33,8
13940,images/13940.png,W05,7
13942,images/13942.png,W06,8
13944,images/13944.png,W49,4
13946,images/13946.png,W15,4
13948,images/13948.png,W12,3
13949,images/13949.png,W37,4
13950,images/13950.png,W40,8
13951,images/13951.png,W13,8
13952,images/13952.png,W23,4
13953,images/13953.png,W36,5
13954,images/13954.png,W46,5
13955,images/13955.png,W06,7
13958,images/13958.png,W01,4
13959,images/13959.png,W35,6
13963,images/13963.png,W07,7
13967,images/13967.png,W09,8
13968,images/13968.png,W06,1
13969,images/13969.png,W11,7
13970,images/13970.png,W28,4
13971,images/13971.png,W16,7
13972,images/13972.png,W30,4
13973,images/13973.png,W49,4
13977,images/13977.png,W23,8
13978,images/13978.png,W45,8
13979,images/13979.png,W45,6
13980,images/13980.png,W48,4
13981,images/13981.png,W32,6
13982,images/13982.png,W05,7
13986,images/13986.png,W06,7
13987,images/13987.png,W36,3
13991,images/13991.png,W43,1
13992,images/13992.png,W12,7
13996,images/13996.png,W19,4
13997,images/13997.png,W36,6
13998,images/13998.png,W48,5
14000,images/14000.png,W37,6
14001,images/14001.png,W10,1
14002,images/14002.png,W50,6
14003,images/14003.png,W46,5
14005,images/14005.png,W42,7
14006,images/14006.png,W01,5
14007,images/14007.png,W43,5
14008,images/14008.png,W46,3
14009,images/14009.png,W12,8
14011,images/14011.png,W09,1
14012,images/14012.png,W34,6
14014,images/14014.png,W23,6
14016,images/14016.png,W10,7
14017,images/14017.png,W32,8
14018,images/14018.png,W34,7
14019,images/14019.png,W32,8
14026,images/14026.png,W35,8
14027,images/14027.png,W16,5
14028,images/14028.png,W49,7
14029,images/14029.png,W44,2
14033,images/14033.png,W30,8
14034,images/14034.png,W32,6
14035,images/14035.png,W32,5
14037,images/14037.png,W37,6
14038,images/14038.png,W06,1
14039,images/14039.png,W17,8
14042,images/14042.png,W38,2
14044,images/14044.png,W19,1
14045,images/14045.png,W36,3
14046,images/14046.png,W01,4
14047,images/14047.png,W43,8
14048,images/14048.png,W09,1
14052,images/14052.png,W19,2
14053,images/14053.png,W06,1
14055,images/14055.png,W04,3
14056,images/14056.png,W03,4
14061,images/14061.png,W10,4
14063,images/14063.png,W30,8
14065,images/14065.png,W17,7
14066,images/14066.png,W50,6
14068,images/14068.png,W08,3
14069,images/14069.png,W06,6
14070,images/14070.png,W40,2
14072,images/14072.png,W17,8
14074,images/14074.png,W12,4
14075,images/14075.png,W03,5
14077,images/14077.png,W29,8
14079,images/14079.png,W48,2
14080,images/14080.png,W34,6
14081,images/14081.png,W36,2
14083,images/14083.png,W39,6
14084,images/14084.png,W51,2
14085,images/14085.png,W41,8
14089,images/14089.png,W51,1
14093,images/14093.png,W46,6
14094,images/14094.png,W11,8
14095,images/14095.png,W28,4
14096,images/14096.png,W23,6
14097,images/14097.png,W39,7
14100,images/14100.png,W04,4
14101,images/14101.png,W14,6
14102,images/14102.png,W49,4
14104,images/14104.png,W16,5
14105,images/14105.png,W43,7
14106,images/14106.png,W06,5
14108,images/14108.png,W06,1
14110,images/14110.png,W11,5
14111,images/14111.png,W42,7
14112,images/14112.png,W35,6
14113,images/14113.png,W12,8
14115,images/14115.png,W05,3
14116,images/14116.png,W46,5
14117,images/14117.png,W30,4
14119,images/14119.png,W16,6
14120,images/14120.png,W06,1
14122,images/14122.png,W33,8
14124,images/14124.png,W32,6
14128,images/14128.png,W41,3
14129,images/14129.png,W06,8
14130,images/14130.png,W19,1
14131,images/14131.png,W20,2
14132,images/14132.png,W25,3
14134,images/14134.png,W16,7
14135,images/14135.png,W49,4
14136,images/14136.png,W35,3
14138,images/14138.png,W34,6
14139,images/14139.png,W06,5
14140,images/14140.png,W36,3
14143,images/14143.png,W28,1
14144,images/14144.png,W32,1
14145,images/14145.png,W04,2
14146,images/14146.png,W09,7
14147,images/14147.png,W15,5
14148,images/14148.png,W09,6
14149,images/14149.png,W06,3
14150,images/14150.png,W11,1
14151,images/14151.png,W06,6
14153,images/14153.png,W28,4
14154,images/14154.png,W43,7
14161,images/14161.png,W41,7
14162,images/14162.png,W38,2
14163,images/14163.png,W07,4
14169,images/14169.png,W37,2
14170,images/14170.png,W48,4
14171,images/14171.png,W28,4
14174,images/14174.png,W04,2
14175,images/14175.png,W12,3
14176,images/14176.png,W34,4
14177,images/14177.png,W08,8
14178,images/14178.png,W45,1
14179,images/14179.png,W14,6
14180,images/14180.png,W20,5
14181,images/14181.png,W14,4
14182,images/14182.png,W19,1
14183,images/14183.png,W20,7
14184,images/14184.png,W16,4
14187,images/14187.png,W33,7
14188,images/14188.png,W01,5
14191,images/14191.png,W44,3
